movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0373,Queen Journey,TV Series,War,None,2001,51,TV-MA,Spanish,South Korea,5.5,11115414,64610932.91,7,147,FALSE,2021-06-17,FALSE
movie_0550,Dark Ice,Movie,War,None,2001,59,PG-13,Spanish,USA,6.2,1930583,64610932.91,0,0,FALSE,2023-11-03,FALSE
movie_0400,Night Queen,Movie,Action,None,2002,73,TV-MA,Korean,UK,6.3,179175,28601135,0,0,FALSE,2024-05-29,FALSE
movie_0496,Last Mission,Stand-up Comedy,Action,None,2002,65,NC-17,German,Japan,1.2,11115414,64610932.91,0,0,FALSE,2023-01-07,TRUE
movie_0753,Kingdom Fire,Movie,Action,None,2002,522,PG,English,USA,4.7,3194690,33685913,0,0,TRUE,2021-12-26,TRUE
movie_0983,Day Legend,Movie,Action,Romance,2002,61,R,Japanese,Canada,9.4,11539630,248879,0,0,FALSE,2022-03-13,FALSE
movie_0714,House Dream,Limited Series,Adventure,Fantasy,2002,47,PG,English,USA,7.0,11115414,64610932.91,7,108,FALSE,2023-11-18,TRUE
movie_0178,Our Princess,TV Series,Animation,None,2002,55,G,English,South Korea,5.6,11115414,64610932.91,7,6,FALSE,2023-11-30,FALSE
movie_0193,Love Story,Movie,Animation,None,2002,53,TV-MA,English,India,4.3,5819919,20052531,0,0,TRUE,2023-01-24,FALSE
movie_0237,Legend Warrior,TV Series,Animation,None,2002,24,PG-13,English,Japan,6.3,11115414,64610932.91,8,82,FALSE,2020-09-30,FALSE
movie_0775,An Empire,Movie,Biography,None,2002,137,TV-Y7,English,South Korea,6.3,11115414,289539,0,0,FALSE,2025-04-13,FALSE
movie_0469,Hero Empire,Documentary,Crime,None,2002,92,TV-Y,English,South Korea,6.3,11115414,64610932.91,0,0,TRUE,2020-12-27,FALSE
movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71,TV-Y,Spanish,Japan,5.9,11115414,64610932.91,0,0,FALSE,2024-06-21,FALSE
movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50,TV-14,English,Germany,5.8,11115414,64610932.91,7,11,FALSE,2024-06-28,FALSE
movie_0200,Legend Secret,TV Series,Drama,None,2002,10,NC-17,English,USA,4.6,11115414,64610932.91,14,79,FALSE,2024-10-15,FALSE
movie_0880,My Dragon,Movie,Drama,None,2002,94,TV-Y7,Italian,USA,8.5,29878063,2421257,0,0,FALSE,2022-02-21,FALSE
movie_0046,The Dragon,TV Series,Family,None,2002,43,PG-13,English,USA,6.7,11115414,64610932.91,8,113,FALSE,2023-08-15,FALSE
movie_0862,Day Quest,Stand-up Comedy,Family,None,2002,530,TV-MA,Hindi,South Korea,6.3,11115414,64610932.91,0,0,FALSE,2020-11-27,FALSE
movie_0175,Fire Day,Movie,Fantasy,None,2002,137,TV-G,German,USA,8.9,365831,64610932.91,0,0,TRUE,2023-07-13,FALSE
movie_0692,Little Phoenix,Movie,Fantasy,None,2002,83,PG-13,English,Germany,6.6,154356219,64610932.91,0,0,FALSE,2023-02-15,FALSE
movie_0756,Dark Day,Documentary,Fantasy,Horror,2002,105,PG,Spanish,UK,5.9,11115414,64610932.91,0,0,TRUE,2025-07-06,FALSE
movie_0899,City Phoenix,Stand-up Comedy,History,None,2002,43,NC-17,Spanish,USA,6.6,11115414,64610932.91,0,0,FALSE,2020-12-19,FALSE
movie_0518,A Quest,Movie,Horror,None,2002,89,G,Spanish,USA,8.3,11115414,2839053,0,0,FALSE,2025-01-09,FALSE
movie_0640,Warrior Legend,Movie,Horror,None,2002,88,TV-MA,Korean,India,6.1,23331183,64610932.91,0,0,FALSE,2023-02-28,TRUE
movie_0715,City Mystery,Movie,Horror,None,2002,116,PG-13,English,USA,5.6,2496199,5147384,0,0,FALSE,2024-11-07,FALSE
movie_0882,Little Mystery,TV Series,Horror,None,2002,52,TV-MA,English,USA,6.3,11115414,64610932.91,12,81,FALSE,2021-05-06,FALSE
movie_0248,Love Storm,TV Series,Mystery,None,2002,17,TV-PG,Spanish,Japan,7.0,11115414,64610932.91,3,39,FALSE,2024-02-13,FALSE
movie_0291,Princess War,Stand-up Comedy,Romance,None,2002,58,TV-G,English,USA,7.6,11115414,64610932.91,0,0,FALSE,2024-11-06,FALSE
movie_0607,The War,Documentary,Romance,None,2002,86,TV-Y7,English,USA,7.6,11115414,64610932.91,0,0,TRUE,2024-06-15,FALSE
movie_0055,Queen Quest,Movie,Sci-Fi,None,2002,84,G,Italian,India,4.7,6494786,64610932.91,0,0,TRUE,2023-11-21,TRUE
movie_0173,Little Dragon,Stand-up Comedy,Sci-Fi,History,2002,58,TV-Y,Hindi,Canada,7.2,11115414,64610932.91,0,0,TRUE,2022-02-04,FALSE
movie_0250,First Ice,Limited Series,Sci-Fi,Mystery,2002,21,G,English,USA,2.6,11115414,64610932.91,5,170,FALSE,2024-07-24,TRUE
movie_0710,Little Warrior,Movie,Sci-Fi,None,2002,104,TV-MA,French,USA,8.7,1185845,80728679,0,0,FALSE,2024-03-02,FALSE
movie_0055,Queen Quest,Movie,Sci-Fi,None,2002,84,G,Italian,India,4.7,6494786,64610932.91,0,0,TRUE,2023-11-21,TRUE
movie_0052,Hero Journey,Movie,Sport,Biography,2002,104,PG-13,Italian,USA,4.9,6117844,16638609,0,0,TRUE,2022-11-01,FALSE
movie_0918,Secret Phoenix,Stand-up Comedy,Sport,None,2002,59,TV-PG,English,South Korea,6.4,11115414,64610932.91,0,0,FALSE,2021-02-08,FALSE
movie_0538,Storm Dream,Movie,Thriller,None,2002,80,NC-17,Spanish,France,4.9,13375163,64610932.91,0,0,FALSE,2022-10-21,TRUE
movie_0822,Family Mystery,TV Series,War,Family,2002,47,TV-PG,English,USA,6.8,11115414,64610932.91,9,91,FALSE,2021-02-19,FALSE
movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38,PG-13,Hindi,USA,6.3,11115414,64610932.91,3,94,FALSE,2021-08-08,FALSE
movie_0577,Family House,TV Series,Action,None,2003,53,TV-PG,Japanese,Japan,8.6,11115414,64610932.91,7,74,TRUE,2023-10-22,FALSE
movie_0273,New Adventure,Stand-up Comedy,Adventure,None,2003,54,TV-Y7,Italian,UK,6.1,11115414,64610932.91,0,0,FALSE,2024-09-09,FALSE
movie_0784,Kingdom Kingdom,Movie,Adventure,None,2003,111,G,German,Canada,3.0,11115414,64610932.91,0,0,FALSE,2025-01-02,FALSE
movie_0090,Ice Kingdom,Documentary,Animation,Biography,2003,107,TV-PG,English,USA,8.7,11115414,64610932.91,0,0,FALSE,2021-12-24,TRUE
movie_0514,Love Love,Movie,Animation,Horror,2003,89,TV-Y,French,USA,5.4,11115414,221786,0,0,TRUE,2021-09-08,FALSE
movie_0028,Legend Hero,Stand-up Comedy,Biography,Romance,2003,417,PG,French,USA,6.3,11115414,64610932.91,0,0,FALSE,2024-01-07,FALSE
movie_0041,Kingdom War,Documentary,Biography,Sport,2003,83,TV-14,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2023-03-23,FALSE
movie_0102,Fire War,TV Series,Comedy,Sci-Fi,2003,32,TV-14,Italian,South Korea,5.1,11115414,64610932.91,6,74,FALSE,2023-08-17,TRUE
movie_0124,Bright House,TV Series,Comedy,None,2003,38,TV-Y,English,USA,6.6,11115414,64610932.91,12,14,TRUE,2024-01-14,FALSE
movie_0625,Day Night,Movie,Documentary,None,2003,105,TV-Y,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2021-10-13,FALSE
movie_0765,War Phoenix,TV Series,Documentary,None,2003,439,TV-Y,German,USA,6.3,11115414,64610932.91,7,6,FALSE,2021-05-12,FALSE
movie_0625,Day Night,Movie,Documentary,None,2003,105,TV-Y,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2021-10-13,FALSE
movie_0003,Fire Family,Movie,Drama,None,2003,142,TV-MA,English,USA,8.5,2114120,64610932.91,0,0,FALSE,2021-05-04,TRUE
movie_0229,Last Secret,Movie,Drama,None,2003,115,PG-13,English,India,6.1,2856217,7370946,0,0,FALSE,2024-03-04,FALSE
movie_0594,Journey Day,Movie,Drama,None,2003,153,PG-13,French,Canada,6.6,1442937,23502658,0,0,TRUE,2024-11-16,TRUE
movie_0310,Legend Ice,Limited Series,Family,War,2003,32,R,English,USA,6.3,11115414,64610932.91,14,86,FALSE,2021-01-24,FALSE
movie_0095,Legend Storm,TV Series,Fantasy,None,2003,32,TV-MA,English,USA,3.6,11115414,64610932.91,9,76,TRUE,2025-05-06,FALSE
movie_0461,King Queen,Stand-up Comedy,Fantasy,None,2003,61,TV-PG,Spanish,Canada,5.6,11115414,64610932.91,0,0,TRUE,2024-05-07,FALSE
movie_0851,City Battle,Stand-up Comedy,Fantasy,None,2003,58,TV-MA,English,UK,6.8,11115414,64610932.91,0,0,FALSE,2025-01-06,FALSE
movie_0045,Battle Day,Documentary,History,None,2003,92,PG,English,USA,5.4,11115414,64610932.91,0,0,TRUE,2025-02-18,FALSE
movie_0431,A Adventure,Movie,History,None,2003,97,R,English,USA,6.9,816637,21732153,0,0,FALSE,2021-05-30,FALSE
movie_0449,Night House,TV Series,Horror,Western,2003,16,TV-Y7,English,France,7.5,11115414,64610932.91,3,126,TRUE,2024-12-04,FALSE
movie_0863,Fire House,Movie,Music,Mystery,2003,139,TV-14,French,USA,7.3,11115414,64610932.91,0,0,TRUE,2025-07-15,FALSE
movie_0477,Dragon War,TV Series,Mystery,Family,2003,524,NC-17,Spanish,USA,5.0,11115414,64610932.91,4,199,TRUE,2024-05-09,FALSE
movie_0206,Big Dragon,TV Series,Romance,None,2003,50,PG-13,English,Canada,6.0,11115414,64610932.91,9,97,FALSE,2023-04-13,FALSE
movie_0707,Fire Warrior,TV Series,Romance,None,2003,29,R,Korean,India,2.6,11115414,64610932.91,3,143,TRUE,2022-08-16,FALSE
movie_0206,Big Dragon,TV Series,Romance,None,2003,50,PG-13,English,Canada,6.0,11115414,64610932.91,9,97,FALSE,2023-04-13,FALSE
movie_0007,Battle Story,TV Series,Sci-Fi,None,2003,52,TV-Y7,English,USA,6.3,11115414,64610932.91,7,158,FALSE,2021-11-30,FALSE
movie_0126,Journey Princess,Movie,Sci-Fi,Biography,2003,125,TV-MA,Spanish,USA,7.4,26713214,5582578,0,0,FALSE,2022-12-29,FALSE
movie_0935,Day Adventure,Movie,Thriller,None,2003,122,TV-PG,French,USA,6.3,11115414,64610932.91,0,0,TRUE,2021-10-31,FALSE
movie_0241,Dark Ice,TV Series,War,None,2003,13,TV-14,Japanese,USA,4.9,11115414,64610932.91,10,90,FALSE,2022-06-22,FALSE
movie_0396,Storm Night,Movie,War,None,2003,120,PG-13,English,USA,7.2,282251,4665806,0,0,FALSE,2023-08-15,FALSE
movie_0543,War Adventure,TV Series,War,Fantasy,2003,24,G,English,Germany,4.8,11115414,64610932.91,3,170,FALSE,2024-08-24,FALSE
movie_0631,Warrior Kingdom,Movie,War,War,2003,81,TV-PG,English,South Korea,4.8,19341025,120445111,0,0,FALSE,2022-11-26,FALSE
movie_0781,First House,Documentary,War,None,2003,86,TV-14,English,UK,1.7,11115414,64610932.91,0,0,TRUE,2021-06-14,FALSE
movie_0727,Last Journey,TV Series,Western,None,2003,41,TV-Y,English,UK,8.2,11115414,64610932.91,1,88,FALSE,2021-11-22,FALSE
movie_0426,Warrior King,Movie,Action,None,2004,131,PG,French,USA,5.2,5821087,15559765,0,0,FALSE,2024-03-17,FALSE
movie_0803,Story Mystery,Stand-up Comedy,Action,None,2004,79,TV-Y,Japanese,Japan,6.3,11115414,64610932.91,0,0,FALSE,2022-07-13,FALSE
movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41,NC-17,English,USA,3.7,11115414,64610932.91,14,56,TRUE,2024-10-22,TRUE
movie_0313,Quest Love,TV Series,Adventure,War,2004,9,NC-17,English,Canada,0.5,11115414,64610932.91,7,124,FALSE,2023-10-24,FALSE
movie_0632,Day Dragon,Movie,Adventure,None,2004,89,G,French,Germany,6.4,220840,64610932.91,0,0,TRUE,2020-11-20,FALSE
movie_0676,Dream Hero,Movie,Adventure,Adventure,2004,174,TV-Y7,English,France,9.0,416301,268961079,0,0,TRUE,2024-02-04,FALSE
movie_0814,Adventure Legend,TV Series,Adventure,None,2004,62,TV-Y7,Korean,USA,6.3,11115414,64610932.91,11,13,FALSE,2022-03-04,FALSE
movie_0917,Adventure Ice,Movie,Adventure,None,2004,65,TV-PG,German,UK,6.3,2308408,37466547,0,0,FALSE,2021-07-21,FALSE
movie_0814,Adventure Legend,TV Series,Adventure,None,2004,62,TV-Y7,Korean,USA,6.3,11115414,64610932.91,11,13,FALSE,2022-03-04,FALSE
movie_0478,House Storm,Movie,Comedy,Drama,2004,138,NC-17,English,Canada,3.2,11115414,3733955,0,0,TRUE,2022-09-01,FALSE
movie_0259,Princess Warrior,Movie,Crime,None,2004,114,TV-Y7,English,Canada,6.9,702469,25878525,0,0,TRUE,2022-02-03,FALSE
movie_0852,Dream Hero,TV Series,Family,Western,2004,34,TV-PG,English,Canada,6.3,11115414,64610932.91,8,58,FALSE,2025-04-28,TRUE
movie_0390,Old Night,Movie,Fantasy,Sci-Fi,2004,94,TV-Y7,Spanish,USA,2.7,1231347,2483539,0,0,FALSE,2024-07-05,FALSE
movie_0673,Fire Hero,Documentary,Fantasy,None,2004,141,TV-14,Spanish,UK,8.3,11115414,64610932.91,0,0,FALSE,2024-04-24,FALSE
movie_0542,Storm Empire,Documentary,Horror,None,2004,82,TV-Y,English,USA,4.9,11115414,64610932.91,0,0,TRUE,2022-09-29,FALSE
movie_0540,Warrior Story,Documentary,Music,Mystery,2004,86,TV-MA,Italian,USA,7.7,11115414,64610932.91,0,0,TRUE,2020-09-03,FALSE
movie_0736,Mystery Legend,Stand-up Comedy,Music,None,2004,69,PG,German,Germany,6.3,11115414,64610932.91,0,0,FALSE,2021-09-09,TRUE
movie_0887,Warrior Phoenix,Movie,Music,Music,2004,115,G,English,USA,4.1,25132790,165389163,0,0,FALSE,2023-03-09,FALSE
movie_0121,Last Dream,Movie,Mystery,None,2004,113,G,English,USA,6.1,1666756,64610932.91,0,0,FALSE,2022-09-09,FALSE
movie_0424,Battle Secret,Documentary,Mystery,None,2004,56,TV-Y7,English,USA,0.9,11115414,64610932.91,0,0,FALSE,2021-04-06,FALSE
movie_0338,Old Mission,Movie,Romance,Sci-Fi,2004,106,NC-17,English,Canada,4.7,262233,90979995,0,0,TRUE,2022-01-24,FALSE
movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36,PG-13,English,France,8.8,11115414,64610932.91,11,27,TRUE,2025-07-10,FALSE
movie_0019,An Legend,Limited Series,Sci-Fi,Crime,2004,48,TV-PG,English,UK,9.3,11115414,64610932.91,1,155,FALSE,2022-05-12,FALSE
movie_0610,Princess Legend,Documentary,Thriller,None,2004,43,TV-Y7,French,Japan,4.4,11115414,64610932.91,0,0,FALSE,2022-10-08,TRUE
movie_0450,A Quest,Stand-up Comedy,Action,None,2005,57,NC-17,English,USA,10.0,11115414,64610932.91,0,0,FALSE,2025-05-13,TRUE
movie_0755,Adventure Princess,TV Series,Action,None,2005,67,TV-Y7,English,UK,3.7,11115414,64610932.91,14,35,TRUE,2022-06-13,FALSE
movie_0151,Night Love,Movie,Animation,None,2005,98,TV-Y,English,South Korea,6.2,5071451,235899,0,0,FALSE,2022-12-11,FALSE
movie_0162,Day Fire,TV Series,Animation,Sci-Fi,2005,40,TV-PG,Spanish,South Korea,5.8,11115414,64610932.91,5,111,FALSE,2021-08-23,FALSE
movie_0151,Night Love,Movie,Animation,None,2005,98,TV-Y,English,South Korea,6.2,5071451,235899,0,0,FALSE,2022-12-11,FALSE
movie_0230,Kingdom King,Movie,Biography,None,2005,491,TV-14,Spanish,USA,7.2,7047373,7555541,0,0,FALSE,2021-06-04,FALSE
movie_0423,Our Night,Movie,Biography,None,2005,143,TV-PG,English,USA,3.4,1053266,178690590,0,0,FALSE,2022-11-05,FALSE
movie_0970,House King,TV Series,Biography,None,2005,52,PG,Spanish,USA,6.3,11115414,64610932.91,7,159,FALSE,2021-12-21,TRUE
movie_0074,Dark Ice,Movie,Comedy,None,2005,150,PG,English,Canada,6.3,1915176,3628760,0,0,TRUE,2021-11-07,FALSE
movie_0067,Story Mystery,TV Series,Crime,None,2005,50,PG,English,USA,6.8,11115414,64610932.91,2,73,FALSE,2023-05-21,FALSE
movie_0678,Secret Legend,Documentary,Documentary,Family,2005,97,TV-Y7,French,USA,6.3,11115414,64610932.91,0,0,FALSE,2023-06-25,FALSE
movie_0043,City Queen,Documentary,Family,None,2005,80,PG-13,Spanish,USA,6.3,11115414,64610932.91,0,0,FALSE,2022-12-12,FALSE
movie_0451,Family Legend,Movie,Family,Sport,2005,109,TV-MA,Japanese,Japan,6.8,2290910,64610932.91,0,0,TRUE,2024-11-16,FALSE
movie_0043,City Queen,Documentary,Family,None,2005,80,PG-13,Spanish,USA,6.3,11115414,64610932.91,0,0,FALSE,2022-12-12,FALSE
movie_0244,Little City,Movie,History,None,2005,563,TV-G,English,USA,5.0,2185872,141933150,0,0,FALSE,2020-12-25,FALSE
movie_0327,The Storm,TV Series,History,Drama,2005,48,G,English,USA,7.4,11115414,64610932.91,2,164,FALSE,2021-10-05,FALSE
movie_0447,House Night,Stand-up Comedy,History,None,2005,31,G,Italian,Germany,4.7,11115414,64610932.91,0,0,FALSE,2023-04-30,TRUE
movie_0288,Mystery Adventure,Stand-up Comedy,Music,Sci-Fi,2005,66,PG,German,USA,5.8,11115414,64610932.91,0,0,TRUE,2021-02-24,FALSE
movie_0494,Last Day,TV Series,Music,None,2005,44,R,English,Germany,5.6,11115414,64610932.91,2,10,FALSE,2023-07-17,FALSE
movie_0565,Dragon Family,Stand-up Comedy,Music,None,2005,54,G,English,USA,6.9,11115414,64610932.91,0,0,FALSE,2021-07-18,FALSE
movie_0925,Quest Princess,Movie,Mystery,None,2005,134,TV-G,English,France,6.2,16797086,64610932.91,0,0,FALSE,2025-06-16,FALSE
movie_0155,Dream Battle,Movie,Romance,None,2005,140,TV-Y7,English,USA,6.5,11115414,10889136,0,0,FALSE,2025-07-01,FALSE
movie_0266,Ice Fire,TV Series,Romance,Family,2005,59,TV-MA,English,Germany,4.1,11115414,64610932.91,12,136,FALSE,2025-05-31,FALSE
movie_0402,Fire Dream,Stand-up Comedy,Romance,None,2005,41,NC-17,German,Canada,7.1,11115414,64610932.91,0,0,FALSE,2023-04-05,FALSE
movie_0378,Quest Family,Stand-up Comedy,Sport,None,2005,42,TV-PG,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2025-02-28,FALSE
movie_0761,Dragon Day,Movie,Sport,None,2005,88,PG,Korean,USA,9.5,1505916,64610932.91,0,0,TRUE,2025-06-16,FALSE
movie_0040,Mystery Quest,Movie,War,Music,2005,116,PG-13,Japanese,UK,6.4,1816487,2016406,0,0,FALSE,2023-02-04,FALSE
movie_0079,Mission Dream,Movie,War,None,2005,414,TV-G,Hindi,USA,5.9,4204348,24367896,0,0,FALSE,2021-02-07,FALSE
movie_0341,Battle Ice,TV Series,Western,None,2005,64,NC-17,English,USA,6.3,11115414,64610932.91,7,8,FALSE,2024-02-18,TRUE
movie_0622,An Journey,Movie,Western,Comedy,2005,130,R,Italian,South Korea,3.4,5596184,43187317,0,0,TRUE,2020-08-06,FALSE
movie_0236,Queen Warrior,Stand-up Comedy,Action,Animation,2006,81,TV-14,English,Canada,6.3,11115414,64610932.91,0,0,FALSE,2024-08-22,FALSE
movie_0562,Legend Queen,Movie,Action,None,2006,137,G,English,Germany,6.3,8709831,1267443,0,0,FALSE,2024-06-18,FALSE
movie_0191,War Kingdom,Stand-up Comedy,Adventure,None,2006,36,G,English,USA,5.5,11115414,64610932.91,0,0,FALSE,2022-07-12,FALSE
movie_0802,Day Dragon,TV Series,Adventure,None,2006,45,G,French,South Korea,6.2,11115414,64610932.91,2,174,FALSE,2021-03-13,FALSE
movie_0525,Night Warrior,Movie,Animation,Horror,2006,69,TV-PG,English,USA,5.1,28195264,64610932.91,0,0,FALSE,2022-05-10,FALSE
movie_0671,War Storm,TV Series,Animation,None,2006,57,TV-Y,Hindi,USA,6.4,11115414,64610932.91,9,180,FALSE,2022-10-25,FALSE
movie_0143,Adventure Fire,Movie,Biography,None,2006,143,NC-17,German,Germany,5.0,792013,5298432,0,0,TRUE,2022-12-28,FALSE
movie_0405,Old Ice,Documentary,Biography,Crime,2006,44,R,English,South Korea,6.9,11115414,64610932.91,0,0,FALSE,2021-08-27,FALSE
movie_0336,Queen Warrior,Movie,Comedy,None,2006,183,G,English,UK,7.8,1807604,71561859,0,0,TRUE,2021-02-09,FALSE
movie_0357,Our Queen,Movie,Crime,None,2006,115,TV-Y,English,USA,6.6,1750267,64610932.91,0,0,FALSE,2025-06-22,FALSE
movie_0391,Night Night,Stand-up Comedy,Crime,Biography,2006,87,TV-PG,French,USA,1.2,11115414,64610932.91,0,0,TRUE,2021-04-22,FALSE
movie_0564,Mystery Mystery,TV Series,Documentary,None,2006,6,NC-17,English,USA,6.3,11115414,64610932.91,7,177,FALSE,2024-04-18,FALSE
movie_0817,Story Legend,Stand-up Comedy,Drama,Mystery,2006,47,TV-G,Hindi,USA,6.3,11115414,64610932.91,0,0,TRUE,2021-09-11,FALSE
movie_0413,Legend Day,Movie,Family,Family,2006,80,TV-Y,Hindi,UK,3.5,11692054,4330263,0,0,FALSE,2022-10-29,FALSE
movie_0637,Old Battle,TV Series,Family,History,2006,58,TV-MA,English,USA,5.5,11115414,64610932.91,1,83,TRUE,2021-10-03,FALSE
movie_0808,Ice Storm,TV Series,Fantasy,None,2006,42,TV-G,Japanese,USA,8.4,11115414,64610932.91,7,159,FALSE,2025-04-12,FALSE
movie_0223,Story Phoenix,TV Series,History,None,2006,50,TV-G,Hindi,USA,6.3,11115414,64610932.91,7,156,FALSE,2020-10-22,FALSE
movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106,G,Italian,USA,6.0,10082632,2344323,0,0,FALSE,2023-10-16,TRUE
movie_0984,Family Day,Stand-up Comedy,History,None,2006,59,G,English,Canada,5.8,11115414,64610932.91,0,0,FALSE,2024-09-24,TRUE
movie_0465,Battle Fire,Documentary,Romance,None,2006,91,R,Korean,USA,7.4,11115414,64610932.91,0,0,FALSE,2023-08-04,FALSE
movie_0584,Family Storm,Documentary,Romance,None,2006,89,TV-Y,English,USA,3.8,11115414,64610932.91,0,0,FALSE,2023-10-31,TRUE
movie_0309,War Legend,Movie,Sci-Fi,None,2006,151,TV-PG,English,USA,7.3,809242,69363028,0,0,FALSE,2023-11-03,TRUE
movie_0515,Secret House,TV Series,Sci-Fi,None,2006,30,TV-G,English,Canada,6.3,11115414,64610932.91,11,58,FALSE,2021-03-22,FALSE
movie_0758,Quest Mystery,Documentary,Sport,Thriller,2006,124,PG-13,English,USA,7.7,11115414,64610932.91,0,0,TRUE,2023-08-11,FALSE
movie_0988,Little Journey,Stand-up Comedy,War,None,2006,72,R,English,Canada,1.6,11115414,64610932.91,0,0,TRUE,2024-01-09,FALSE
movie_0689,City Story,Movie,Western,Drama,2006,97,TV-Y,English,Germany,6.3,11115414,64610932.91,0,0,FALSE,2022-10-01,TRUE
movie_0289,Love City,TV Series,Action,Adventure,2007,57,NC-17,English,Canada,8.2,11115414,64610932.91,12,75,FALSE,2021-05-14,TRUE
movie_0453,Princess Dream,Movie,Adventure,None,2007,92,TV-MA,English,Germany,9.2,3945580,366268007,0,0,FALSE,2021-03-16,FALSE
movie_0616,First Ice,Documentary,Adventure,None,2007,96,G,English,South Korea,7.1,11115414,64610932.91,0,0,FALSE,2022-12-06,FALSE
movie_0153,Phoenix Dragon,Movie,Animation,None,2007,148,NC-17,Spanish,USA,7.8,1445488,64610932.91,0,0,TRUE,2024-01-30,FALSE
movie_0768,Hero Secret,Stand-up Comedy,Biography,Music,2007,60,PG,Hindi,UK,6.3,11115414,64610932.91,0,0,FALSE,2024-02-26,TRUE
movie_0904,Battle Mission,Movie,Biography,None,2007,106,PG-13,Hindi,USA,5.0,15460729,12117921,0,0,FALSE,2023-07-20,FALSE
movie_0463,Phoenix Day,TV Series,Comedy,None,2007,28,TV-14,English,USA,8.3,11115414,64610932.91,13,166,FALSE,2022-11-14,FALSE
movie_0763,My Dragon,Movie,Comedy,Family,2007,93,TV-PG,Japanese,France,9.2,958475,1245159,0,0,FALSE,2023-05-22,TRUE
movie_0275,Night City,Stand-up Comedy,Drama,None,2007,67,TV-MA,English,USA,6.6,11115414,64610932.91,0,0,FALSE,2025-05-09,FALSE
movie_0462,Last Kingdom,TV Series,Drama,None,2007,53,TV-PG,Spanish,USA,9.0,11115414,64610932.91,13,17,TRUE,2023-05-23,FALSE
movie_0474,Family Quest,TV Series,Drama,None,2007,37,TV-Y7,English,Canada,7.0,11115414,64610932.91,14,21,TRUE,2020-08-19,FALSE
movie_0670,Phoenix Queen,Documentary,Drama,None,2007,72,TV-14,English,India,6.9,11115414,64610932.91,0,0,FALSE,2021-11-23,FALSE
movie_0702,Mystery Legend,Movie,Fantasy,None,2007,87,TV-MA,German,UK,6.3,55259167,210763420,0,0,FALSE,2021-09-30,FALSE
movie_0379,Our Battle,TV Series,Horror,None,2007,41,TV-G,Japanese,South Korea,6.3,11115414,64610932.91,13,164,FALSE,2021-03-23,FALSE
movie_0438,Mission Fire,TV Series,Mystery,Animation,2007,40,NC-17,Korean,USA,0.7,11115414,64610932.91,12,138,FALSE,2025-01-16,FALSE
movie_0767,Old Fire,Movie,Mystery,None,2007,94,TV-14,English,USA,6.9,1521182,64610932.91,0,0,FALSE,2023-07-27,FALSE
movie_0198,Phoenix Family,TV Series,Sport,None,2007,48,TV-PG,Hindi,USA,4.9,11115414,64610932.91,6,141,TRUE,2023-01-02,FALSE
movie_0256,Kingdom War,Stand-up Comedy,Thriller,None,2007,71,TV-14,English,USA,6.3,11115414,64610932.91,0,0,FALSE,2025-03-07,TRUE
movie_0533,First Ice,Stand-up Comedy,Thriller,None,2007,61,TV-14,English,USA,6.0,11115414,64610932.91,0,0,FALSE,2025-01-11,TRUE
movie_0680,Battle Dream,Movie,Thriller,None,2007,128,TV-14,French,USA,7.5,846327,36844960,0,0,TRUE,2024-07-20,FALSE
movie_0699,Our King,TV Series,Western,Family,2007,22,PG,English,Canada,8.0,11115414,64610932.91,4,151,FALSE,2022-07-22,FALSE
movie_0720,Legend War,Stand-up Comedy,Western,History,2007,80,PG-13,English,USA,6.5,11115414,64610932.91,0,0,TRUE,2023-11-07,FALSE
movie_0203,First Journey,Documentary,Action,Family,2008,87,TV-PG,English,Canada,6.3,11115414,64610932.91,0,0,TRUE,2023-01-19,FALSE
movie_0898,First Family,Movie,Adventure,Sci-Fi,2008,125,TV-14,English,Canada,8.9,11115414,9257237,0,0,TRUE,2021-08-28,TRUE
movie_0101,King House,TV Series,Animation,None,2008,45,TV-MA,English,South Korea,6.9,11115414,64610932.91,3,96,FALSE,2025-07-19,FALSE
movie_0114,Journey King,TV Series,Animation,Mystery,2008,46,TV-PG,English,India,9.7,11115414,64610932.91,9,48,FALSE,2022-10-24,FALSE
movie_0346,House City,TV Series,Animation,Sci-Fi,2008,30,TV-PG,English,South Korea,6.6,11115414,64610932.91,2,50,FALSE,2023-01-02,FALSE
movie_0663,Phoenix Legend,Limited Series,Biography,None,2008,32,G,English,South Korea,6.5,11115414,64610932.91,0,23,TRUE,2025-05-16,FALSE
movie_0981,First Dragon,Movie,Biography,None,2008,90,TV-14,English,India,5.4,11115414,144443940,0,0,TRUE,2025-02-07,FALSE
